STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 11:27,FM-15,BKN:07s 7s OVC:08s 95s,10.00,-RA:02 |RA:61 |,,,,,,,,5,080,,29.91,,,,,29.97,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 11:32,FM-15,SCT:04s 7s OVC:08s 90s,9.00,-RA:02 |RA:61 |,,,,,,,,3,070,,29.92,,,,,29.98,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 11:58,FM-15,SCT:04 70 BKN:07 90 BKN:07 100,9.00,-RA:02 |RA:61 |,,,,,,,,9,110,,29.87,,,,T,29.93,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 12:08,FM-15,SCT:04 6 BKN:07 43 BKN:07 90,10.00,,,,,,,,,0,000,,29.90,,,,,29.96,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 12:12,FM-15,BKN:07 6 BKN:07 90 BKN:07 100,10.00,-RA:02 |RA:61 |,,,,,,,,0,000,,29.91,,,,,29.97,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 12:42,FM-15,BKN:07s 6s OVC:08s 47s,10.00,,,,,,,,,0,000,,29.89,,,,,29.95,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 12:58,FM-15,OVC:08s 6s,10.00,,,,,,,,,8,320,,29.91,5,,,T,29.97,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 13:58,FM-15,OVC:08s 8s,10.00,,,,,,,,,0,000,,29.89,,,,0.01,29.95,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 14:58,FM-15,OVC:08s 7s,10.00,,,,,,,,,3,280,,29.92,,,,,29.98,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 15:58,FM-15,OVC:08s 6s,10.00,,,,,,,,,0,000,,29.90,5,,,,29.96,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 16:58,FM-15,OVC:08s 7s,10.00,,,,,,,,,5,070,,29.92,,,,,29.98,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 17:58,FM-15,OVC:08s 7s,10.00,,,,,,,,,3,160,,29.92,,,,,29.98,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 18:58,FM-15,OVC:08s 7s,10.00,,,,,,,,,0,000,,29.95,2,,,,30.01,,,,,,,,,,0644,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 19:58,FM-15,OVC:08s 5s,10.00,,,,,,,,,0,000,,29.95,,,,0.01,30.01,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 20:13,FM-15,OVC:08s 4s,10.00,,,,,,,,,0,000,,29.96,,,,,30.02,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 20:53,FM-15,OVC:08s 3s,*,BR:1 ||,,,,,,,,0,000,,29.97,,,,,30.03,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 20:58,FM-15,OVC:08s 3s,2.50,BR:1 ||,,,,,,,,0,000,,29.98,,,,,30.04,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 21:08,FM-15,OVC:08s 3s,1.25V,BR:1 ||,,,,,,,,0,000,,29.97,,,,,30.03,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 21:13,FM-15,VV:09 3,*,BR:1 ||,,,,,,,,0,000,,29.97,,,,,30.03,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 21:43,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,29.97,,,,,30.03,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 21:58,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,29.98,3,,,,30.04,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 22:08,FM-15,VV:09 2,0.75,BR:1 ||,,,,,,,,0,000,,29.98,,,,,30.04,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 22:58,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,29.99,,,,0.01,30.05,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 23:08,FM-15,VV:09 1,*,BR:1 ||,,,,,,,,0,000,,29.98,,,,,30.04,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 23:23,FM-15,VV:09 1,*,BR:1 ||,,,,,,,,0,000,,29.99,,,,,30.05,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 23:58,FM-15,VV:09 1,0.50,FG:2 |FG:30 |,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-25 23:59,SOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0642,1754,RA:16 FG:01 BR:13 HZ:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:13,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:23,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:28,FM-15,OVC:08s 2s,1.25,BR:1 ||,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:38,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:43,FM-15,OVC:08s 2s,1.25,BR:1 ||,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:53,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.00,,,,,30.06,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 00:58,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.01,2,,,,30.07,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:03,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:08,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:33,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:38,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,30.03,,,,,30.09,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:48,FM-15,OVC:08s 2s,1.25,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:53,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 01:58,FM-15,VV:09 2,0.75V,BR:1 ||,,,,,,,,0,000,,30.02,,,,0.01,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:00,SHEF,,,,44,6.7,,,,,,0,000,,,,,,,,49,44,46,8.5,,,,19,0,0642,1754,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:03,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:13,FM-15,VV:09 2,0.75,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:18,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:23,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.03,,,,,30.09,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:48,FM-15,VV:09 2,1.00V,BR:1 ||,,,,,,,,0,000,,30.03,,,,,30.09,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 02:58,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:03,FM-15,OVC:08s 2s,1.25,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:13,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:23,FM-15,BKN:07s 2s OVC:08s 65s,1.75,BR:1 ||,,,,,,,,0,000,,30.03,,,,,30.09,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:28,FM-15,OVC:08s 2s,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:33,FM-15,VV:09 2,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:43,FM-15,OVC:08s 1s,*,BR:1 ||,,,,,,,,0,000,,30.03,,,,,30.09,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:48,FM-15,OVC:08s 2s,1.25,BR:1 ||,,,,,,,,0,000,,30.03,,,,,30.09,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:53,FM-15,VV:09 2,1.00,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 03:58,FM-15,VV:09 1,*,BR:1 ||,,,,,,,,0,000,,30.01,0,,,,30.07,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 04:23,FM-15,VV:09 1,*,BR:1 ||,,,,,,,,0,000,,30.02,,,,,30.08,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 04:48,FM-15,VV:09 1,0.75,BR:1 ||,,,,,,,,0,000,,30.04,,,,,30.10,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 04:58,FM-15,VV:09 1,*,BR:1 ||,,,,,,,,0,000,,30.05,,,,0.01,30.11,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 05:18,FM-15,BKN:07 1 BKN:07 65 BKN:07 120,*,BR:1 ||,,,,,,,,0,000,,30.07,,,,,30.13,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 05:23,FM-15,SCT:04 1 BKN:07 65 BKN:07 120,*,BR:1 ||,,,,,,,,0,000,,30.06,,,,,30.12,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 05:28,FM-15,SCT:04 1 SCT:04 65 BKN:07 110,1.00,BR:1 ||,,,,,,,,0,000,,30.06,,,,,30.12,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 05:38,FM-15,SCT:04 1 SCT:04 65 BKN:07 110,*,BR:1 ||,,,,,,,,0,000,,30.05,,,,,30.11,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 05:55,FM-15,VV:09 1,0.25,FG:2 |FG:30 |FG:44,45,7.0,45,7.2,45,7.0,100,0,000,,30.06,,,,,30.12,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 06:58,FM-15,SCT:04 1 OVC:08 60,0.25,FG:2 |FG:30 |FG:44,45,7.0,45,7.2,45,7.0,100,0,000,,30.09,2,,,,30.15,,,,,,,,,,0642,1754,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:13701,ABERDEEN PHILLIPS FIELD MD US,17.4,39.4716,-76.1697,2018-02-26 07:57,FM-15,OVC:08 70,5.00,BR:1 ||,45,7.0,45,7.2,45,7.0,100,0,000,,30.09,,,,0.01,30.15,,,,,,,,,,0642,1754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
